Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,JV_hysteresis_index,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_thickness_list,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.09,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,70.0,0.0,0.0,0.0,True,30,100.0,100.0,0.96,22.26,0.72,15.38,0.96,22.37,0.7170000000000001,15.4,0.96,22.26,0.72,15.38,0.0104586598210454,30.0,480.0,48.0,308.0605421870081,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,522.5709691358024,377.66230173302546,433.444337568111,348.97459600084943,335.74417152312594,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,110.0,25.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,30.0,1700.0,200.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,213.66530177249186,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,110.0,25.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,30.0,650.0,75.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,213.66530177249186,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,110.0,25.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,30.0,400.0,25.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,213.66530177249186,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,1.0,0.0,1.0,True,24,100.0,100.0,1.17,22.73,0.777,20.68,1.16,22.87,0.754,20.0,1.17,22.73,0.777,19.9,0.081346336,85.0,1400.0,1350.0,437.7876054229656,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,340.3419940628674,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,486.41687400990963,369.62085242718445,364.52665052631573,486.41687400990963,486.41687400990963,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,433.444337568111,358.66927531083405,304.89381333333336,281.7244229490086,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,1.0,0.0,1.0,True,24,100.0,100.0,1.09,20.0,0.75,16.4,1.039,20.945,0.73,15.325,1.09,20.0,0.75,16.4,0.061403340988090555,85.0,1400.0,500.0,437.7876054229656,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,340.3419940628674,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,433.444337568111,358.66927531083405,304.89381333333336,281.7244229490086,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,75.0,17.5,0.0,100.0,0.0,0.0,0.0,True,20,100.0,100.0,1.09,20.21,0.78,17.23,1.039,20.945,0.73,15.325,1.09,20.21,0.78,17.23,0.061403340988090555,0.0,500.0,480.0,325.0411380270407,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,373.22250131410146,274.49137342147293,304.0146891963772,304.89381333333336,281.7244229490086,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.105,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,1.0,0.0,350.0,1.38,False,1.0,0.0,90.0,16.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,0.735,24.57,0.624,11.28,1.039,20.945,0.73,15.325,0.735,24.57,0.624,12.51,0.061403340988090555,30.0,1100.0,653.0,395.7312673789001,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,395.7312673789001,354.3225642289388,336.3358439849624,355.57365892857143,358.3265523978685,403.47692121834484,320.8658807990301,364.52665052631573,395.7312673789001,395.7312673789001,309.86608413224815,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,395.7312673789001,433.444337568111,324.5990762245398,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.07,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,350.0,1.6,False,1.0,1.0,150.0,20.0,0.0,100.0,0.0,0.0,1.0,True,10,100.0,100.0,1.06,22.92,0.703,17.02,1.039,20.945,0.73,15.325,1.06,22.92,0.703,17.02,0.061403340988090555,85.0,200.0,140.0,328.9856200306822,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,318.3172992795542,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,354.46564461411975,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,338.38978862431384,324.5990762245398,304.89381333333336,329.6930747295744,364.17152254641906,359.4077933579336,326.2160769242485,409.20665291544043,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.0672,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,350.0,1.6,False,1.0,1.0,152.5,0.83,0.0,90.0,0.0,0.0,0.0,True,1,100.0,100.0,1.1,17.0,0.742,13.9,1.039,20.945,0.73,15.325,1.1,17.0,0.742,11.0,0.061403340988090555,30.0,350.0,80.0,321.17911156890233,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,321.17911156890233,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,403.47692121834484,369.62085242718445,331.87284861893477,425.8772608444717,321.17911156890233,370.6719937881462,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,213.66530177249186,274.49137342147293,210.2919547736633,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,12,100.0,100.0,1.0759999999999998,23.3,0.747,18.7,1.07,23.3,0.7490000000000001,18.7,1.0759999999999998,23.3,0.747,18.7,0.008299866,30.0,1500.0,550.0,313.50267369107985,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,378.7640569695073,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,382.3300945195113,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,289.9775900454918,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,12,100.0,100.0,1.06,23.2,0.703,17.3,1.055,23.2,0.711,17.4,1.06,23.2,0.703,17.3,0.022046903,30.0,1500.0,80.0,313.50267369107985,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,378.7640569695073,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,289.9775900454918,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,350.0,1.6,False,1.0,1.0,80.0,7.08,0.0,70.0,0.0,0.0,1.0,True,1,100.0,100.0,0.5529999999999999,18.1,0.647,6.48,0.537,18.1,0.649,6.31,0.5529999999999999,18.1,0.647,6.48,0.060808298,30.0,200.0,60.0,275.6997191358024,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,319.39791193225767,247.72621913580247,364.52665052631573,319.39791193225767,319.39791193225767,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,373.5061576437572,377.66230173302546,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.63,False,1.0,1.0,100.0,20.0,0.0,120.0,0.0,0.0,0.0,True,1,100.0,100.0,1.05,19.22,0.7390000000000001,14.91,1.05,19.17,0.701,14.11,1.05,19.22,0.7390000000000001,14.91,0.1168846457969721,50.0,500.0,500.0,375.82467080136144,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,393.83105079096197,304.89381333333336,256.4688713739055,356.63147110035953,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.63,False,1.0,1.0,100.0,20.0,0.0,120.0,0.0,0.0,0.0,True,1,100.0,100.0,1.09,20.41,0.7829999999999999,17.42,1.08,20.34,0.7440000000000001,16.35,1.09,20.41,0.7829999999999999,17.42,0.1355702827911176,50.0,500.0,500.0,375.82467080136144,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,375.82467080136144,304.89381333333336,256.4688713739055,356.63147110035953,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1058,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,1.0,13.0,0.0,0.0,350.0,1.58,False,1.0,0.0,85.0,12.5,0.0,80.0,0.0,0.0,0.0,True,2,100.0,20.0,1.02,17.23,0.69,12.19,1.039,20.945,0.73,15.325,1.02,17.23,0.69,12.19,0.061403340988090555,0.0,40.0,40.0,378.271787032752,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,355.57365892857143,358.3265523978685,315.97477259438244,369.62085242718445,364.52665052631573,315.97477259438244,315.97477259438244,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,279.3858367492927,433.444337568111,378.271787032752,304.89381333333336,378.271787032752,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.035,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,350.0,1.6,False,1.0,0.0,105.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.08,6.02,0.62,5.19,1.039,20.945,0.73,15.325,1.08,6.02,0.62,5.19,0.061403340988090555,55.0,576.0,156.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,386.0062361884125,331.84439342911674,356.73926875226914,369.62085242718445,364.52665052631573,356.73926875226914,331.06735562049016,370.6719937881462,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.035,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,1.5,3.0,10.0,0.0,0.0,350.0,1.6,False,1.0,0.0,105.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.13,5.48,0.722,4.48,1.039,20.945,0.73,15.325,1.13,5.48,0.722,4.48,0.061403340988090555,55.0,576.0,432.0,480.4938426967519,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,386.0062361884125,331.84439342911674,356.73926875226914,369.62085242718445,364.52665052631573,356.73926875226914,366.9772945446776,370.6719937881462,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.058,7.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,690.0,1.54,False,0.0,1.0,90.0,6.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,40.0,1.062,24.436,0.734,19.05,1.049,24.435,0.74,18.96,1.062,24.436,0.734,19.05,0.025555359,27.0,408.45,0.533,306.9571625311941,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,300.3614553802846,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,297.70129029951255,370.6719937881462,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,297.70129029951255,297.70129029951255,256.4688713739055,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.058,7.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,690.0,1.54,False,0.0,1.0,80.0,2.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,40.0,1.08,24.065,0.803,20.89,1.082,23.984,0.786,20.39,1.08,24.065,0.803,20.89,0.052160441,27.0,408.45,3.13,306.97234059513846,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,306.97234059513846,354.3225642289388,300.3614553802846,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,297.70129029951255,370.6719937881462,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,297.70129029951255,297.70129029951255,256.4688713739055,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.058,7.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,690.0,1.54,False,0.0,1.0,90.0,6.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,40.0,1.05,24.141,0.695,17.61,1.043,23.953,0.701,17.51,1.05,24.141,0.695,17.61,0.029216537,27.0,541.0,4.85,306.9571625311941,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,300.3614553802846,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,297.70129029951255,370.6719937881462,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,297.70129029951255,297.70129029951255,256.4688713739055,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.058,7.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,690.0,1.54,False,0.0,1.0,80.0,2.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,40.0,1.037,22.547,0.724,16.93,1.035,22.467,0.717,16.68,1.037,22.547,0.724,16.93,0.030534198,27.0,541.0,2.467,306.97234059513846,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,306.97234059513846,354.3225642289388,300.3614553802846,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,297.70129029951255,370.6719937881462,291.65458794733075,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,297.70129029951255,297.70129029951255,256.4688713739055,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,287.0533080891533,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
